standardized_smiles,scaffold,pic50,split
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(Br)cnc2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cccnc1O2)c1cnccn1,7.32,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C#CC(C)(C)C)ncc2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1ccncc1O2)c1cnccn1,7.92,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)cc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3=CCCOC3)ccc1O2)c1cnccn1,8.17,validation
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3=CCCOC3)ncc1O2)c1cnccn1,8.57,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3=CCCOC3)ncc1O2)c1cnccn1,8.03,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3=CCOCC3)ncc1O2)c1cnccn1,9.05,test
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CC4)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3CC3)ncc1O2)c1cnccn1,8.3,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CC4)ncc2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3CC3)ncc1O2)c1cnccn1,8.17,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CCOCC4)cc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3CCOCC3)ccc1O2)c1cnccn1,7.5,validation
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(Cl)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1ccncc1O2)c1cnccn1,7.57,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(-c3ccncc3)ncc1O2)c1cnccn1,8.51,test
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(-c3cccnc3)ncc1O2)c1cnccn1,8.55,validation
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(C3=CCCOC3)ncc1O2)c1cnccn1,8.74,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(C3=CCCOC3)ncc1O2)c1cnccn1,8.51,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)cc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(C3=CCOCC3)ccc1O2)c1cnccn1,8.21,validation
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)c(C)c1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(C3=CCOCC3)ncc1O2)c1ccccn1,8.27,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(C3=CCOCC3)ncc1O2)c1cnccn1,8.8,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)ncc2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(C3=CCOCC3)ncc1O2)c1cnccn1,8.77,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(Cl)nc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1ccncc1O2)c1cnccn1,7.125,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(N4CCOCC4)cc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1cc(N3CCOCC3)ccc1O2)c1cnccn1,7.82,validation
COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(O)cc(F)c2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCSC=N1)c1ccccc1O2)c1cnccn1,7.55,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)cn1,O=C(Nc1ccc2c(c1)C1(COC=N1)C1(CC1)CO2)c1cnccn1,6.535,train
COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1,O=C(Nc1ccc2c(c1)C1(COC=N1)C1(COC1)CO2)c1cnccn1,7.535,train
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(CCOC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)cn1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3=CCCOC3)ncc1O2)c1cnccn1,8.03,train
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(COC(N)=N2)C2(CC2)C(C)(C)O3)cn1,O=C(Nc1ccc2c(c1)C1(COC=N1)C1(CC1)CO2)c1cnccn1,7.755,train
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1,O=C(Nc1ccc2c(c1)C1(COC=N1)C1(COC1)CO2)c1cnccn1,7.814999999999999,train
COc1cnc(C(=O)Nc2cccc(C3(C(F)(F)F)CCSC(N)=N3)c2)cn1,O=C(Nc1cccc(C2CCSC=N2)c1)c1cnccn1,6.56,train
COc1cnc(C(=O)Nc2cccc(C3(C)CC(=O)N(C)C(N)=N3)c2)cn1,O=C1CC(c2cccc(NC(=O)c3cnccn3)c2)N=CN1,7.38,train
COc1cnc(C(=O)Nc2cccc(C3(C)COCC(N)=N3)c2)cn1,O=C(Nc1cccc(C2COCC=N2)c1)c1cnccn1,6.25,train
COc1cnc(C(=O)Nc2cccc(C3(C4CCCCC4)CSC(N)=N3)c2)cn1,O=C(Nc1cccc(C2(C3CCCCC3)CSC=N2)c1)c1cnccn1,6.29,train
COc1cnc(C(=O)Nc2cccc(CNc3cccnc3N)c2)cn1,O=C(Nc1cccc(CNc2cccnc2)c1)c1cnccn1,5.7,train
COc1cnc(C(=O)Nc2cccc([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cnccn1,6.3,train
COc1cnc(C(=O)Nc2cccc([C@]3(C4CCCCC4)CSC(N)=N3)c2)cn1,O=C(Nc1cccc(C2(C3CCCCC3)CSC=N2)c1)c1cnccn1,6.29,train
COc1cnc(C(=O)Nc2cccc([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,O=C(Nc1cccc(C23CN(c4ncccn4)CC2CSC=N3)c1)c1cnccn1,9.32,train
COc1cnc(C(=O)Nc2cccc([C@]34CO[C@@H](C)C[C@@]3(F)CSC(N)=N4)c2)cn1,O=C(Nc1cccc(C23COCCC2CSC=N3)c1)c1cnccn1,6.89,train
COc1cnc(C(=O)Nc2ccnc([C@@]3(C)N=C(N)CO[C@@H]3F)c2)cn1,O=C(Nc1ccnc(C2COCC=N2)c1)c1cnccn1,6.859999999999999,train
COc1cnc(C(=O)Nc2ccnc([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,O=C(Nc1ccnc(C23CN(c4ncccn4)CC2CSC=N3)c1)c1cnccn1,9.05,test
COc1cnc(C(=O)Nc2cnc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(Cl)c1,O=C(Nc1cncc(C2CCOC=N2)c1)c1ccccn1,7.455,train
COc1cnc(C(=O)Nc2cnc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,O=C(Nc1cncc(C2CCOC=N2)c1)c1cnccn1,7.25,train
COc1cnc(C(=O)Nc2cnc(F)c([C@]3(C)N=C(N)O[C@H]4C[C@H]43)c2)cn1,O=C(Nc1cncc(C2N=COC3CC32)c1)c1cnccn1,6.36,train
COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C(F)(F)F)C[C@H]3COC(N)=N4)n2)c(C)n1,O=C(Nc1csc(C23COCCC2COC=N3)n1)c1cnccn1,6.79,train
COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C)c1,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1ccccn1,7.0,train
COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C)n1,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1cnccn1,6.5,train
COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1cnccn1,6.795,train
COc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)nc1,C1=NC2(c3ccccc3)COC(c3ncccn3)CC2CS1,6.46,train
COc1cnc2c(Nc3cc(Cl)c(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,C1=NC(c2cccc(Nc3nccc4nccnc34)c2)C2CC2O1,7.18,train
COc1cnc2c(Nc3cc(F)c(F)c([C@]4(C)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2c1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)CCO1,6.7,train
COc1cnc2c(Nc3cc(F)c(F)c([C@]4(C)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2n1,C1=NC(c2cccc(Nc3nccc4nccnc34)c2)CCO1,6.915,train
COc1cnc2c(Nc3ccc(Cl)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,5.9,train
COc1cnc2c(Nc3ccc(Cl)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,C1=NC(c2cccc(Nc3nccc4nccnc34)c2)C2CC2O1,5.9,train
COc1cnc2c(Nc3ccc(F)c(C4(C(F)F)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,6.62,train
COc1cnc2c(Nc3ccc(F)c(C4(CF)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,8.19,train
COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)(F)F)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,5.06,train
COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,6.93,train
COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,6.34,train
COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,C1=NC(c2cccc(Nc3nccc4nccnc34)c2)C2CC2O1,6.86,train
COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncnc2c1,C1=NC(c2cccc(Nc3ncnc4cccnc34)c2)C2CC2O1,6.65,train
COc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)C(C)(C)S(=O)(=O)[C@@H]4F)c3)nccc2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,8.0,train
COc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)C5(CC5)S(=O)(=O)[C@@H]4F)c3)nccc2n1,O=S1(=O)CC(c2cccc(Nc3nccc4nccnc34)c2)N=CC12CC2,8.07,validation
COc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,6.29,train
COc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)O[C@H]5C[C@H]54)c3)nccc2c1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,5.48,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C(F)F)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,7.17,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C(C)(C)C(N)=N4)c3)cccc2n1,O=S1(=O)CC=NC(c2cccc(Nc3cccc4nccnc34)c2)C1,7.94,test
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C(C)(C)C(N)=N4)c3)ncc(F)c2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,8.7,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,8.27,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2n1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4nccnc34)c2)C1,8.54,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C(C)(C)C(N)=N4)c3)ncnc2c1,O=S1(=O)CC=NC(c2cccc(Nc3ncnc4cccnc34)c2)C1,8.57,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C5(CC(F)(F)C5)C(N)=N4)c3)nccc2n1,O=S1(=O)CC(c2cccc(Nc3nccc4nccnc34)c2)N=CC12CCC2,7.59,validation
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C5(CC5)C(N)=N4)c3)nccc2c1,O=S1(=O)CC(c2cccc(Nc3nccc4cccnc34)c2)N=CC12CC2,7.87,test
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)C5(CCCC5)C(N)=N4)c3)nccc2c1,O=S1(=O)CC(c2cccc(Nc3nccc4cccnc34)c2)N=CC12CCCC2,7.63,validation
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)CC(N)=N4)c3)nccc2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,7.2,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(F)C(N)=N4)c3)nccc2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,7.86,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(F)C(N)=N4)c3)nccc2n1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4nccnc34)c2)C1,8.48,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(F)C(N)=N4)c3)ncnc2c1,O=S1(=O)CC=NC(c2cccc(Nc3ncnc4cccnc34)c2)C1,8.57,train
COc1cnc2c(Nc3ccc(F)c([C@]4(C)N=C(N)O[C@H]5C[C@H]54)c3)nccc2c1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1,5.09,train
COc1cnc2c(Nc3ccc(F)c([C@]4(CF)CS(=O)(=O)C(C)(C)C(N)=N4)c3)ncc(F)c2c1,O=S1(=O)CC=NC(c2cccc(Nc3nccc4cccnc34)c2)C1,9.26,train
COc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2c1,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)CCO1,6.609999999999999,train
COc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2n1,C1=NC(c2cccc(Nc3nccc4nccnc34)c2)CCO1,6.865,train
COc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)ncnc2c1,C1=NC(c2cccc(Nc3ncnc4cccnc34)c2)CCO1,7.08,train
COc1cnc2c(Nc3ccc(F)c([C@]4(CF)N=C(N)O[C@H]5C[C@H]54)c3F)nccc2n1,C1=NC(c2cccc(Nc3nccc4nccnc34)c2)C2CC2O1,4.9,train
COc1cnc2c(Nc3cnc(F)c(C4(C)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,O=S1(=O)CC=NC(c2cncc(Nc3nccc4cccnc34)c2)C1,8.37,test
COc1cncc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)n1,O=c1cc(C2CC2c2ccc(-c3cnccn3)cc2)nc[nH]1,4.9,test
COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21CC1,6.0,train
COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,6.9350000000000005,train
COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)c1,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1(CCC1)C21COC1,6.63,train
COc1cncc(-c2ccc3c(c2)C2(N=C(N)N(C)O2)C2(CCC(OC)CC2)C3)n1,C1=NC2(ON1)c1cc(-c3cnccn3)ccc1CC21CCCCC1,6.71,train
COc1cncc(-c2ccc3c(c2)[C@@]2(COC(N)=N2)C2(COC2)[C@@H](C)O3)c1,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,6.005,train
COc1cncc(-c2ccc3c(c2)[C@@]2(COC(N)=N2)c2cc(OCC(C)(C)C)ccc2O3)c1,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3cccnc3)cc12,7.75,train
COc1cncc(-c2ccc3c(c2)[C@]2(COC(=N)N2)C2(COC2)[C@H](C)O3)c1,N=C1NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,5.72,train
COc1cncc(-c2ccc3c(c2)[C@]2(N=C(N)N(C)C2=O)[C@H]2COCC[C@@H]2O3)c1,O=C1NC=NC12c1cc(-c3cccnc3)ccc1OC1CCOCC12,7.814999999999999,train
COc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C)C3=O)c2)c1,N=C1NC(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N1,6.41,train
COc1cncc(-c2cccc(C3(c4ccc(OC(F)F)cc4)N=C(N)N4CC(F)(F)CN=C43)c2)c1,C1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C2=NCCCN12,7.855,train
COc1cncc(-c2cccc(C3(c4ccsc4)N=C(N)N(C)C3=O)c2)c1,O=C1NC=NC1(c1ccsc1)c1cccc(-c2cccnc2)c1,7.4,train
COc1cncc(-c2cccc(CNc3cccnc3N)c2)c1,c1cncc(NCc2cccc(-c3cccnc3)c2)c1,4.4,train
COc1cncc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)n1,O=c1cc(C2CC2c2cccc(-c3cnccn3)c2)nc[nH]1,4.07,validation
COc1cncc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c1,C1=NC2(c3ccccc3)COC(c3cccnc3)CC2CS1,5.9,train
COc1cncnc1Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,C1=NC(c2cccc(Nc3ccncn3)c2)COC1,5.82,validation
COc1nc(C2=CCOCC2)cc2c1Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3=CCOCC3)ncc1O2)c1ccccn1,8.15,train
COc1nc(C2=CCOCC2)cc2c1Oc1ccc(NC(=O)c3ccc(F)cn3)cc1C21CCOC(N)=N1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3=CCOCC3)ncc1O2)c1ccccn1,7.59,train
COc1nc(C2CC2)cc2c1Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1,O=C(Nc1ccc2c(c1)C1(CCOC=N1)c1cc(C3CC3)ncc1O2)c1ccccn1,7.89,train
COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1c(Cl)cccc1Cl,C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,4.92,train
COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1ccc(C(F)(F)F)cc1,C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,4.42,train
COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1ccc(C)cc1,C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,4.36,train
COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1ccccc1,C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,4.7,train
COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1ccccc1Cl,C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,4.12,train
COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1ccccc1[N+](=O)[O-],C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,4.3,train
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,N=C1NC(=O)C2CN(c3ncccn3)CC2(c2cc(-c3ccccc3)cs2)N1,7.75,train
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(Cl)ccc3F)C2)nc(C)c1F,N=C1NC(=O)C2CN(c3ncccn3)CC2(c2ccccc2)N1,6.96,train
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3Cl)C2)nc(C)c1F,N=C1NC(=O)C2CN(c3ncccn3)CC2(c2ccccc2)N1,7.38,train
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F,N=C1NC(=O)C2CN(c3ncccn3)CC2(c2cccs2)N1,7.4,train
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)ncc1F,N=C1NC(=O)C2CN(c3ncccn3)CC2(c2cccs2)N1,6.62,train
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(Cl)s3)C2)nc(C)c1F,N=C1NC(=O)C2CN(c3ncccn3)CC2(c2cccs2)N1,7.29,train
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(C)c1F,N=C1NC(=O)C2CN(c3ncccn3)CC2(c2ccccc2)N1,7.85,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cc(F)c(F)c3F)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.03,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cc(F)cc3F)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.68,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)ccc(F)c3F)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,6.640000000000001,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cccc3F)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.26,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)c(F)cc3F)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.46,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.6,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1Cl,O=C1NC=NC2(c3ccccc3)CN(c3nccc(C4CC4)n3)CC12,7.05,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1F,O=C1NC=NC2(c3ccccc3)CN(c3nccc(C4CC4)n3)CC12,7.07,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(OC)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.18,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)c(Cl)c3F)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.4,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.8,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C2CC2)c1F,O=C1NC=NC2(c3ccccc3)CN(c3nccc(C4CC4)n3)CC12,7.3,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(OC)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.21,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3Cl)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,8.02,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(C(F)(F)F)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.17,train
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(C2CC2)c1Cl,O=C1NC=NC2(c3ccccc3)CN(c3nccc(C4CC4)n3)CC12,6.93,train
